id1,id2,n_unique1,n_unique2,n_matching_ox,ncombos_total,median_combos,std_combos,Org1,Org2,kingdom1,kingdom2
3KND_A,3KND_B,2504,0,0,0.0,,,Mus musculus,Xenopus laevis,E,E
3KP1_A,3KP1_E,15300,766,765,9065.0,6.0,73.20380461217248,Acetoanaerobium sticklandii,Acetoanaerobium sticklandii,B,B
3KSE_D,3KSE_A,1296,7128,829,427727.0,32.0,8184.481332200561,Homo sapiens,Homo sapiens,E,E
3KXE_C,3KXE_A,6419,9102,4401,124552.0,4.0,552.2703725042949,Caulobacter crescentus,Caulobacter crescentus,B,B
3KYI_B,3KYI_A,14678,9753,8989,533142.0,7.0,1364.7051148702346,Rhodobacter sphaeroides,Rhodobacter sphaeroides,B,B
3KYS_B,3KYS_A,269,442,254,5275.0,3.0,47.21392491426033,Homo sapiens,Homo sapiens,E,E
3L2O_B,3L2O_A,1650,1668,1476,135629.0,20.0,318.3092305600068,Homo sapiens,Homo sapiens,E,E
3L82_A,3L82_B,147,1567,142,6756.0,24.0,67.92791580554625,Homo sapiens,Homo sapiens,E,E
3L9K_D,3L9K_X,1338,1100,1023,5741.0,1.0,19.807651160176448,Drosophila melanogaster,Drosophila melanogaster,V,V
3LCB_C,3LCB_B,22936,2774,2731,87326.0,3.0,666.0373909024797,Escherichia coli,Escherichia coli O157:H7,B,B
3LPE_A,3LPE_B,9301,2291,2091,31679.0,1.0,584.4473495317375,Methanocaldococcus jannaschii,Methanocaldococcus jannaschii,A,A
3LQC_A,3LQC_B,445,5352,287,11417.0,4.0,315.8692953496901,Homo sapiens,Rattus norvegicus,E,E
3LQV_B,3LQV_Q,7768,1257,1250,80064.0,24.0,213.37321054565402,Homo sapiens,Homo sapiens,E,E
3LVK_A,3LVK_B,22033,12276,11846,372397.0,4.0,776.8856272834659,Escherichia coli O157:H7,Escherichia coli O157:H7,B,B
3M0D_D,3M0D_C,1391,190,178,18933.0,46.5,193.50047562646512,Homo sapiens,Homo sapiens,E,E
3M1C_B,3M1C_A,52,155,50,4322.0,1.0,370.6980528678293,Human herpesvirus 2,Human herpesvirus 2,V,V
3M4W_E,3M4W_A,1471,5401,1421,6035.0,1.0,40.10647598276022,Escherichia coli,Escherichia coli,B,B
3M91_A,3M91_B,2268,2216,2146,7695.0,1.0,57.11692657060862,Mycobacterium tuberculosis,Mycobacterium tuberculosis,B,B
3MDY_B,3MDY_A,15966,6533,3588,1815996.0,6.0,3582.878287651409,Homo sapiens,Homo sapiens,E,E
3ME0_A,3ME0_B,2855,229,227,107167.0,12.0,5607.722412435568,Escherichia coli,Escherichia coli,B,B
3MJH_C,3MJH_D,2829,707,640,158477.0,70.0,654.5125819263542,Homo sapiens,Homo sapiens,E,E
3MML_A,3MML_B,9603,9589,9442,129585.0,1.0,226.28679632619802,Mycobacterium smegmatis,Mycobacterium smegmatis,B,B
3MMY_C,3MMY_D,3467,1185,1164,103092.0,27.0,603.8240949199018,Homo sapiens,Homo sapiens,E,E
3MN5_A,3MN5_S,12679,37,37,1084.0,18.0,32.395248955017465,Oryctolagus cuniculus,Drosophila melanogaster,E,V
3MSX_A,3MSX_B,2820,1679,1549,4011239.0,220.0,13794.33908531802,Homo sapiens,Homo sapiens,E,E
3MXN_A,3MXN_B,416,349,250,510.0,1.0,5.896982279098352,Homo sapiens,Homo sapiens,E,E
3MZK_D,3MZK_C,2957,1423,1408,229355.0,44.0,1647.197482061354,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3N3A_B,3N3A_C,16069,6086,5178,50153.0,2.0,166.90730779766122,Escherichia coli,Escherichia coli,B,B
3N3K_B,3N3K_A,2722,2167,1655,3780422.0,285.0,19997.77090484716,Homo sapiens,Homo sapiens,E,E
3N9N_C,3N9N_A,0,3492,0,0.0,,,Caenorhabditis elegans,Caenorhabditis elegans,E,E
3N9U_C,3N9U_B,7697,2109,1673,136906.0,20.0,505.093077381717,Homo sapiens,Homo sapiens,E,E
3NCE_A,3NCE_B,822,2773,264,462138.0,198.0,4549.169645287443,Homo sapiens,Homo sapiens,E,E
3NE5_B,3NE5_A,10753,13440,9995,2428264.0,16.0,8541.533586094796,Escherichia coli,Escherichia coli,B,B
3NFG_C,3NFG_D,625,300,239,307.0,1.0,1.4357257574071414,Candida glabrata,Candida glabrata,E,E
3NY7_B,3NY7_A,20635,16359,15663,977024.0,6.0,3297.6517098866034,Escherichia coli,Escherichia coli,B,B
3NYB_B,3NYB_A,1261,5262,1208,57840.0,14.0,677.5350586188488,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3O65_F,3O65_E,2745,860,857,262038.0,48.0,2303.8695406836678,Homo sapiens,Homo sapiens,E,E
3O6Q_A,3O6Q_D,162,81,80,252.0,1.0,8.383167659065396,Bacillus subtilis,Bacillus subtilis,B,B
3OAK_A,3OAK_D,1404,629,605,813.0,1.0,1.4995807988330179,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3OHM_B,3OHM_A,1782,3748,1528,1764483.0,84.0,4582.830252878199,Homo sapiens,Mus musculus,E,E
3OIQ_B,3OIQ_A,2,47,0,0.0,,,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3OLM_A,3OLM_D,1885,2743,1560,1850360.0,126.0,11788.977187761602,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3OQ3_B,3OQ3_A,1044,252,150,417830.0,676.5,7665.171857753021,Ectromelia virus,Mus musculus,V,E
3P71_C,3P71_T,16992,6033,5161,241606.0,4.0,876.755718662209,Homo sapiens,Homo sapiens,E,E
3P8M_A,3P8M_D,1386,93,59,75.0,1.0,0.8403088309315621,Homo sapiens,Saccharomyces cerevisiae,E,E
3PCR_B,3PCR_A,3448,59,0,0.0,,,Homo sapiens,Escherichia coli O157:H7,E,B
3PEV_A,3PEV_B,18173,1206,1192,26284.0,7.0,230.48515540551307,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3PIN_A,3PIN_B,22050,18369,17647,487705.0,3.0,700.0887638894038,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3PNL_A,3PNL_B,7253,10424,7108,131175.0,2.0,469.0452590375997,Escherichia coli,Escherichia coli,B,B
3PNR_A,3PNR_B,7056,1990,903,12646.0,1.0,92.34383712526804,Plasmodium falciparum,Plasmodium berghei,E,E
3PVL_A,3PVL_B,1035,273,273,49116.0,46.0,969.4077378661854,Mus musculus,Homo sapiens,E,E
3PZD_B,3PZD_A,326,931,324,117560.0,42.0,2206.3574344522517,Mus musculus,Homo sapiens,E,E
3Q33_B,3Q33_A,1609,697,683,1834.0,2.0,3.247100439672999,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3Q3J_B,3Q3J_A,2773,421,416,339995.0,126.0,2417.830850318216,Homo sapiens,Homo sapiens,E,E
3Q87_A,3Q87_B,4392,20570,4106,93769.0,2.0,640.7208008687769,Encephalitozoon cuniculi,Encephalitozoon cuniculi,E,E
3QBT_C,3QBT_D,2816,1739,1108,239448.0,26.0,908.147918403169,Homo sapiens,Homo sapiens,E,E
3QDR_B,3QDR_A,7,7011,7,1171.0,6.0,376.2528459448947,Citrobacter freundii,Escherichia coli,B,B
3QKS_C,3QKS_A,0,19835,0,0.0,,,Pyrococcus furiosus,Pyrococcus furiosus,A,A
3QN1_B,3QN1_A,14309,4870,3538,701954.0,4.0,1611.8517785533083,Arabidopsis thaliana,Arabidopsis thaliana,E,E
3QVG_B,3QVG_A,1460,1348,1337,63393.0,9.0,378.8352641985137,Mus musculus,Homo sapiens,E,E
3QWZ_A,3QWZ_B,3826,1517,1437,52760.0,12.0,316.01387198364387,Homo sapiens,Homo sapiens,E,E
3R07_A,3R07_C,16704,4507,4498,66822.0,2.0,292.72722042416666,Thermoplasma acidophilum,Thermoplasma acidophilum,A,A
3R2D_J,3R2D_A,22013,19951,18452,187348.0,2.0,322.8563853061117,Aquifex aeolicus,Aquifex aeolicus,B,B
3R84_V,3R84_U,379,373,275,305.0,1.0,0.5418059791182305,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3RDZ_A,3RDZ_C,3819,2294,312,8229.0,2.0,341.98207670177163,Bos taurus,Fagopyrum esculentum,E,E
3RNQ_A,3RNQ_B,2162,1461,1406,21784991.0,2.0,100711.86497743354,Mus musculus,Mus musculus,E,E
3S9D_A,3S9D_B,252,192,144,32868.0,58.5,479.8969869206886,Homo sapiens,Homo sapiens,E,E
3SBT_B,3SBT_A,1235,1400,1156,5648.0,1.0,86.92304061090286,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3SGJ_A,3SGJ_C,1011,1473,420,30983249.0,449.0,897237.3610168349,Homo sapiens,Homo sapiens,E,E
3SJA_A,3SJA_D,19917,722,700,1064.0,1.0,2.8189967820384,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3T12_A,3T12_C,5330,3103,2670,136103.0,5.0,1166.3848275920673,Thermus thermophilus,Thermus thermophilus,B,B
3T6G_A,3T6G_B,1030,380,349,38655.0,7.0,291.42864078734664,Homo sapiens,Homo sapiens,E,E
3T97_C,3T97_B,1211,561,495,2593.0,1.0,64.83183952017589,Rattus norvegicus,Rattus norvegicus,E,E
3TBI_B,3TBI_A,30342,366,48,4102.0,8.5,310.44168523340346,Escherichia coli,Enterobacteria phage T4,B,V
3TL8_G,3TL8_K,10039,59,11,30.0,1.0,3.386897456399484,Arabidopsis thaliana,Pseudomonas syringae pv. tomato,E,B
3TND_A,3TND_B,10971,4088,3526,336224.0,5.0,4026.997148853648,Shigella flexneri,Shigella flexneri,B,B
3TUF_B,3TUF_A,17365,1986,1946,45906.0,3.0,596.2943708887777,Bacillus subtilis,Bacillus subtilis,B,B
3TVJ_B,3TVJ_I,3734,131,105,63843.0,177.0,1451.9807322422437,Homo sapiens,Schistocerca gregaria,E,E
3TVT_A,3TVT_B,20317,0,0,0.0,,,Drosophila melanogaster,Drosophila melanogaster,V,V
3TW8_D,3TW8_C,2835,1279,1275,1220988.0,81.0,5089.8167221976755,Homo sapiens,Homo sapiens,E,E
3TX7_B,3TX7_A,1347,2034,484,2628813.0,704.0,19401.614829419555,Homo sapiens,Homo sapiens,E,E
3U1J_E,3U1J_B,780,15522,226,22206.0,22.5,359.66002331014283,Bos taurus,Dengue virus type 3,E,V
3U6X_D,3U6X_Y,240,106,53,223.0,1.0,10.235636029432676,Lactococcus phage TP901-1,Lactococcus phage TP901-1,V,V
3U88_M,3U88_C,23,328,23,275.0,8.0,16.144667341071948,Homo sapiens,Homo sapiens,E,E
3U9Z_A,3U9Z_C,11590,21,21,1264.0,20.0,158.39781715896726,Oryctolagus cuniculus,Drosophila melanogaster,E,V
3UKY_B,3UKY_C,2488,0,0,0.0,,,Mus musculus,Saccharomyces cerevisiae,E,E
3ULY_A,3ULY_B,1471,170,161,2291.0,4.0,77.33216637251216,Homo sapiens,Homo sapiens,E,E
3UTM_B,3UTM_C,8229,174,156,48636.0,150.0,499.1054799127089,Mus musculus,Mus musculus,E,E
3V4Y_A,3V4Y_B,16941,347,347,16024.0,18.0,168.10898518426544,Homo sapiens,Homo sapiens,E,E
3V96_B,3V96_A,9367,895,636,122191.0,11.0,1288.9125768636668,Homo sapiens,Homo sapiens,E,E
3VA2_A,3VA2_C,110,603,104,10082.0,45.5,150.69504527885988,Homo sapiens,Homo sapiens,E,E
3VEP_A,3VEP_C,14423,509,508,5449.0,5.0,20.209969013105763,Mycobacterium tuberculosis,Mycobacterium tuberculosis,B,B
3VHL_B,3VHL_A,2755,1218,1213,708757.0,38.0,3119.386852255145,Homo sapiens,Mus musculus,E,E
3VHX_A,3VHX_B,4318,338,335,63280.0,62.0,476.86311857864206,Mus musculus,Homo sapiens,E,E
3VIQ_B,3VIQ_A,680,496,385,482.0,1.0,0.874696294545147,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
3VLB_D,3VLB_C,1367,1969,466,27310.0,30.0,122.74093716392555,Aspergillus aculeatus,Daucus carota,E,E
3VMF_A,3VMF_B,40013,5375,3717,117603.0,3.0,985.1200182806476,Aeropyrum pernix,Aeropyrum pernix,A,A
3VU9_B,3VU9_A,46,58,44,51.0,1.0,0.6375800063229791,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3VUX_B,3VUX_E,2727,136,136,15019.0,63.0,143.55249614718133,Homo sapiens,Homo sapiens,E,E
3W15_A,3W15_C,2849,11903,640,66966.0,27.5,280.72974226711244,Saccharomyces cerevisiae,Escherichia coli,E,B
3W1Y_C,3W1Y_A,22329,1336,1165,18104.0,4.0,45.436040921111356,Escherichia coli,Trypanosoma brucei brucei,B,E
3W5U_H,3W5U_E,14200,16574,12370,1030992.0,8.0,1547.1873743021195,Zea mays,Zea mays,E,E
3WDG_A,3WDG_B,15375,78,64,1326.0,2.0,106.59700229573768,Staphylococcus aureus,Staphylococcus aureus,B,B
3WFD_C,3WFD_B,13833,30393,11865,1331422.0,8.0,4847.624602525614,Pseudomonas aeruginosa,Pseudomonas aeruginosa,B,B
3WKR_A,3WKR_C,20803,42,42,172.0,3.5,3.2426438640444233,Methanocaldococcus jannaschii,Methanocaldococcus jannaschii,A,A
3WRY_D,3WRY_B,18170,2115,1735,14816.0,2.0,45.93903393546713,Tomato mosaic virus,Solanum lycopersicum,V,E
3WSO_B,3WSO_A,1669,1315,1217,268163.0,10.0,1939.38320633522,Homo sapiens,Homo sapiens,E,E
3WWN_A,3WWN_B,20699,4626,4366,154849.0,3.0,737.7867706859582,Thermus thermophilus,Thermus thermophilus,B,B
3WWQ_D,3WWQ_F,2744,70,70,11692.0,90.0,267.79074834272967,Mus musculus,Homo sapiens,E,E
3WWT_A,3WWT_B,322,20,0,0.0,,,Homo sapiens,Sendai virus,E,V
3WXF_B,3WXF_A,2501,674,668,147400.0,38.5,1311.0529160838312,Homo sapiens,Danio rerio,E,E
3WXM_A,3WXM_B,40013,5411,3903,117053.0,3.0,957.8920239536374,Aeropyrum pernix,Aeropyrum pernix,A,A
3ZDL_B,3ZDL_A,165,459,160,6726.0,12.0,76.08210100772719,Homo sapiens,Gallus gallus,E,E
3ZNZ_B,3ZNZ_A,2505,194,191,53333.0,74.0,1666.5985579058936,Homo sapiens,Homo sapiens,E,E
3ZS9_A,3ZS9_D,19950,498,488,700.0,1.0,2.6074851426514547,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4A49_B,4A49_A,2204,2097,1638,3733825.0,345.0,8228.422804122345,Homo sapiens,Homo sapiens,E,E
4A8J_D,4A8J_E,3550,557,527,701.0,1.0,1.6510305473758156,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4AF3_A,4AF3_D,8710,757,754,31177.0,9.0,91.78397876820436,Homo sapiens,Homo sapiens,E,E
4AQR_D,4AQR_A,146,6376,144,245588.0,768.0,3560.8440848274467,Arabidopsis thaliana,Arabidopsis thaliana,E,E
4AYD_A,4AYD_D,1035,533,0,0.0,,,Homo sapiens,Neisseria meningitidis serogroup B,E,B
4B1V_B,4B1V_N,11816,177,177,47949.0,72.0,539.5023662760583,Oryctolagus cuniculus,Mus musculus,E,E
4BD9_B,4BD9_A,773,12738,539,10451478.0,510.0,412619.9319165672,Sabellastarte magnifica,Homo sapiens,E,E
4BJJ_A,4BJJ_B,1232,873,775,1368.0,1.0,3.982422565488809,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
4BQ6_A,4BQ6_D,1704,280,277,289280.0,134.0,4968.172742802435,Mus musculus,Homo sapiens,E,E
4BRW_A,4BRW_B,17757,622,614,4688.0,6.0,13.083687043861728,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4BSZ_A,4BSZ_B,29930,6198,5637,400685.0,2.0,1413.6471234372007,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4BX9_A,4BX9_C,1581,1257,1245,19779.0,5.0,131.55982660739605,Homo sapiens,Homo sapiens,E,E
4C0H_B,4C0H_D,2711,110,109,470.0,4.0,2.9667801336778776,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4C0O_C,4C0O_A,7651,1932,1543,1507929.0,210.0,5945.9747403548645,Homo sapiens,Homo sapiens,E,E
4C9B_A,4C9B_B,18837,1532,1466,272087.0,24.0,4138.628739986917,Homo sapiens,Homo sapiens,E,E
4C9R_C,4C9R_D,167,612,163,13137.0,40.0,124.10789082435022,Xenopus tropicalis,Xenopus tropicalis,E,E
4CC4_D,4CC4_C,1573,4596,1380,5089143.0,120.0,23594.130720465342,Homo sapiens,Listeria monocytogenes serovar 1/2a,E,B
4CC9_B,4CC9_C,98,0,0,0.0,,,Simian immunodeficiency virus,Homo sapiens,V,E
4CCG_A,4CCG_X,2202,1860,1631,3192566.0,220.0,9838.231971415262,Homo sapiens,Homo sapiens,E,E
4CCN_D,4CCN_B,0,8074,0,0.0,,,Homo sapiens,Homo sapiens,E,E
4CFR_Q,4CFR_B,319,2731,307,58636.0,24.0,501.06917281978315,Homo sapiens,Homo sapiens,E,E
4CGY_A,4CGY_B,21987,1297,1256,9444.0,2.0,44.71031618907575,Homo sapiens,Homo sapiens,E,E
4CI6_A,4CI6_B,11798,11665,4379,1145293.0,8.0,4678.526290848674,Spodoptera frugiperda,Yersinia enterocolitica,V,B
4CJ2_A,4CJ2_D,5031,36,0,0.0,,,Gallus gallus,Sulfolobus acidocaldarius,E,A
4CLQ_B,4CLQ_A,0,3432,0,0.0,,,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4CMM_B,4CMM_A,387,2100,359,4137972.0,200.0,77208.46766229927,Homo sapiens,Homo sapiens,E,E
4CO6_C,4CO6_E,163,15,14,5228.0,2.5,1203.886605616855,Nipah virus,Nipah virus,V,V
4CPA_A,4CPA_I,12401,13,10,238.0,18.0,19.19791655362633,Bos taurus,Solanum tuberosum,E,E
4CRY_G,4CRY_B,10476,16987,8759,182515.0,3.0,515.6171965050161,Escherichia coli,Escherichia coli,B,B
4CT0_A,4CT0_B,12684,163,156,5584.0,8.5,91.93313609446298,Mus musculus,Mus musculus,E,E
4CVW_D,4CVW_B,225,15077,66,12868.0,20.5,842.5050664301754,Hordeum vulgare,Hordeum vulgare,E,E
4CXF_A,4CXF_B,15081,21,21,313.0,5.0,22.717529966976024,Cupriavidus metallidurans,Cupriavidus metallidurans,B,B
4CYM_D,4CYM_A,7095,3027,1891,4270149.0,150.0,19531.607986232193,Homo sapiens,Homo sapiens,E,E
4D0N_A,4D0N_B,2816,1371,1310,4569903.0,224.5,21114.57218563113,Homo sapiens,Homo sapiens,E,E
4DCK_C,4DCK_A,575,723,364,177973.0,39.5,1309.9656814843538,Homo sapiens,Homo sapiens,E,E
4DGL_C,4DGL_B,6700,1464,1454,262604.0,35.0,805.7278880226575,Homo sapiens,Homo sapiens,E,E
4DH2_B,4DH2_A,1607,657,263,856295.0,2.0,49720.01456126949,Clostridium thermocellum,Clostridium thermocellum,B,B
4DHI_D,4DHI_B,2201,1395,1363,274235.0,36.0,2373.348330144433,Homo sapiens,Caenorhabditis elegans,E,E
4DID_A,4DID_B,2759,116,0,0.0,,,Homo sapiens,Salmonella typhimurium,E,B
4DVG_A,4DVG_B,2732,440,437,141213.0,58.0,1060.7812211257542,Entamoeba histolytica,Entamoeba histolytica,E,E
4DX8_H,4DX8_B,171,338,164,2079.0,5.0,31.597494493062943,Homo sapiens,Homo sapiens,E,E
4DXR_B,4DXR_A,277,1344,258,9600.0,6.0,119.65588090832544,Homo sapiens,Homo sapiens,E,E
4E6K_D,4E6K_H,18675,5512,5485,74520.0,4.0,277.89776933251943,Pseudomonas aeruginosa,Pseudomonas aeruginosa,B,B
4E6N_A,4E6N_B,1341,1210,1053,2523.0,1.0,32.87623721846365,Clostridium thermocellum,Clostridium thermocellum,B,B
4EB5_A,4EB5_C,22116,18195,17662,486102.0,3.0,1026.7244835557633,Archaeoglobus fulgidus,Archaeoglobus fulgidus,A,A
4EN2_B,4EN2_A,367,2260,0,0.0,,,Human immunodeficiency virus 1,Mus musculus,V,E
4EOZ_C,4EOZ_D,2055,1528,1324,1078315.0,36.0,11709.107590710895,Homo sapiens,Homo sapiens,E,E
4ETP_A,4ETP_B,1738,102,100,2256.0,8.5,40.68447369697683,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4ETW_B,4ETW_A,20623,15365,14022,859658.0,7.0,1575.9198410978906,Shigella flexneri serotype 5b,Shigella flexneri,B,B
4F6U_A,4F6U_B,5276,2896,1676,2201674.0,158.0,6965.405425474599,Homo sapiens,Homo sapiens,E,E
4F8C_B,4F8C_A,2729,61,0,0.0,,,Homo sapiens,Yersinia pseudotuberculosis serotype O:3,E,B
4F9C_A,4F9C_B,6952,1001,1000,55059.0,18.0,147.68120232108083,Homo sapiens,Homo sapiens,E,E
4FBW_A,4FBW_C,20046,2,2,2.0,1.0,0.0,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
4FJV_B,4FJV_A,2724,1419,1373,561172.0,30.0,5977.630555399122,Homo sapiens,Homo sapiens,E,E
4FOU_A,4FOU_C,10177,5088,3901,618453.0,10.0,6264.190596170169,Xanthomonas axonopodis pv. citri,Xanthomonas axonopodis pv. citri,B,B
4FQ3_B,4FQ3_A,122,3440,121,58398.0,188.0,691.2982890906736,Homo sapiens,Homo sapiens,E,E
4FXE_B,4FXE_E,4839,11842,3799,75281.0,3.0,174.03619480172642,Escherichia coli,Escherichia coli,B,B
4FXW_B,4FXW_A,1312,7038,1307,92792.0,14.0,249.84046475251415,Homo sapiens,Homo sapiens,E,E
4G1M_A,4G1M_B,4601,2143,1020,3526013.0,33.5,20424.923975215206,Homo sapiens,Homo sapiens,E,E
4G2V_B,4G2V_A,122,6133,122,5589.0,24.5,66.11816693967333,Homo sapiens,Mus musculus,E,E
4G6U_A,4G6U_B,255,274,108,696.0,2.0,13.469673298392653,Escherichia coli O157:H7,Escherichia coli O157:H7,B,B
4GAF_A,4GAF_B,268,1049,154,328451.0,701.0,3315.3773646250957,Homo sapiens,Homo sapiens,E,E
4GF3_B,4GF3_A,23,1022,23,182.0,4.0,9.833010258168153,Yersinia enterocolitica,Yersinia pestis,B,B
4GOJ_B,4GOJ_D,16413,530,511,79535.0,60.0,343.06653513745863,Mus musculus,Homo sapiens,E,E
4GS7_A,4GS7_C,178,791,165,31386.0,80.0,295.46657653826037,Homo sapiens,Homo sapiens,E,E
4GXB_B,4GXB_A,0,538,0,0.0,,,Mus musculus,Homo sapiens,E,E
4H3H_B,4H3H_A,1699,1159,1068,2937.0,1.0,8.750294270065098,Homo sapiens,Homo sapiens,E,E
4HFK_A,4HFK_B,837,422,284,2584.0,1.0,42.59708213559904,Enterobacter cloacae subsp. cloacae,Enterobacter cloacae subsp. cloacae,B,B
4HH3_A,4HH3_C,9652,11595,6364,560015.0,6.0,2941.2807591652113,Rhodobacter sphaeroides,Rhodobacter sphaeroides,B,B
4HI8_B,4HI8_A,1681,9388,1420,4300920.0,160.0,15790.749289957901,Homo sapiens,Homo sapiens,E,E
4HKC_A,4HKC_B,1847,0,0,0.0,,,Homo sapiens,Homo sapiens,E,E
4HNY_B,4HNY_A,19358,11998,10449,1913640.0,6.0,11800.581896358923,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4HPM_C,4HPM_D,240,553,227,8029.0,10.0,67.08561550352688,Homo sapiens,Homo sapiens,E,E
4HSU_C,4HSU_A,13675,13637,1311,55381.0,12.0,191.39697082692769,Xenopus laevis,Homo sapiens,E,E
4HX3_H,4HX3_G,855,7313,735,6443.0,7.0,9.460390009353027,Streptomyces caespitosus,Streptomyces caespitosus,B,B
4I6N_B,4I6N_A,2725,1793,1464,426231.0,62.0,3020.5719159242326,Homo sapiens,Trichinella spiralis,E,E
4I98_A,4I98_C,14393,15058,13893,126254.0,1.0,294.6287725438197,Streptococcus pneumoniae,Streptococcus pneumoniae,V,V
4I9X_C,4I9X_B,401,14,12,26763.0,2.5,7370.680216517784,Homo sapiens,Human cytomegalovirus,E,V
4IAO_A,4IAO_C,15742,41,36,242.0,5.0,6.162661361922168,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4IGL_C,4IGL_D,6334,7046,3492,1926313.0,12.0,24304.872211838283,Yersinia entomophaga,Yersinia entomophaga,B,B
4IN3_C,4IN3_D,1949,1584,735,1496.0,1.0,11.298731508605268,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4ITR_C,4ITR_B,2758,15074,1046,136259.0,28.0,1893.3734718240592,Homo sapiens,Histophilus somni,E,B
4IUM_B,4IUM_A,2745,29,1,2.0,2.0,0.0,Homo sapiens,Equine arteritis virus,E,V
4IW3_K,4IW3_J,30975,9466,8632,440851.0,3.0,1052.545507889495,Pseudomonas putida,Pseudomonas putida,B,B
4JMF_A,4JMF_B,37,179,34,343.0,2.0,36.87368553753621,Pseudomonas aeruginosa,Pseudomonas aeruginosa,B,B
4JOI_B,4JOI_C,5798,714,700,3582.0,2.0,16.243521534345152,Homo sapiens,Homo sapiens,E,E
4JQU_A,4JQU_B,2223,79,78,1105.0,12.0,8.402406045319838,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4JS0_A,4JS0_B,2769,142,141,71550.0,192.0,892.8479449740726,Homo sapiens,Homo sapiens,E,E
4K1R_D,4K1R_C,2727,4335,1722,816538.0,64.0,5108.712952883061,Homo sapiens,Schizosaccharomyces pombe,E,E
4KBB_D,4KBB_B,47,847,0,0.0,,,Mus musculus,Clostridium botulinum,E,V
4KFZ_A,4KFZ_C,1734,503,404,8424507.0,988.0,74878.41899706004,Homo sapiens,Homo sapiens,E,E
4KMO_A,4KMO_B,1580,1379,1361,29850.0,5.0,156.2762766291271,Chaetomium thermophilum,Chaetomium thermophilum,E,E
4KT5_C,4KT5_A,424,351,76,1681.0,2.0,148.245259718771,Escherichia coli O157:H7,Escherichia coli O157:H7,B,B
4KT6_C,4KT6_D,224,68,48,2328.0,1.0,303.75257200557166,Streptococcus pyogenes serotype M3,Streptococcus pyogenes serotype M3,B,B
4KYO_A,4KYO_B,20419,9895,8829,5631639.0,6.0,39609.36522796039,Homo sapiens,Homo sapiens,E,E
4KYT_A,4KYT_B,18576,114,114,4304.0,26.5,42.84479566821426,Oryctolagus cuniculus,Canis lupus familiaris,E,E
4L0Z_B,4L0Z_A,656,420,384,70569.0,32.0,548.2922760933262,Homo sapiens,Mus musculus,E,E
4L41_B,4L41_C,1799,15443,901,55713.0,4.0,289.0522274403637,Homo sapiens,Homo sapiens,E,E
4L63_C,4L63_A,22,4821,5,209.0,4.0,58.63582522656265,Escherichia coli,Escherichia coli,B,B
4LD3_A,4LD3_B,679,126,113,1529.0,5.0,30.77870508424635,Danio rerio,Danio rerio,E,E
4LJO_B,4LJO_A,2727,1485,1454,986470.0,90.5,5260.798592380361,Bos taurus,Homo sapiens,E,E
4LL1_B,4LL1_A,21930,2716,2502,108627.0,10.0,264.4324570285882,Homo sapiens,Homo sapiens,E,E
4LN0_B,4LN0_C,444,304,286,4913.0,3.0,36.23996873958604,Mus musculus,Mus musculus,E,E
4LRT_A,4LRT_B,19058,11290,10569,405405.0,4.0,877.401537783473,Thermomonospora curvata,Thermomonospora curvata,B,B
4LX3_A,4LX3_B,3008,452,426,1794.0,2.0,10.19538995465344,Nostoc punctiforme,Nostoc punctiforme,B,B
4M0W_B,4M0W_A,2727,308,0,0.0,,,Bos taurus,Human SARS coronavirus,E,
4M1U_A,4M1U_E,433,151,150,27023.0,1.0,2161.594238015596,Escherichia coli O157:H7,Escherichia coli,B,B
4M5D_A,4M5D_B,1460,2480,995,2625.0,1.0,10.544366603979313,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4M69_A,4M69_B,6257,7320,4801,8279387.0,4.0,15977.7935909069,Mus musculus,Mus musculus,E,E
