,id1,id2,n_unique1,n_unique2,n_matching_ox,ncombos_total,median_combos,std_combos,PDB
1230,5JPO_A,5JPO_E,9477,304,271,24541.0,13.0,921.5490345675756,5jpo
1231,5JQY_B,5JQY_A,667,12941,330,33275.0,18.0,292.4413115602355,5jqy
1232,5JW7_B,5JW7_A,3033,10607,485,294275.0,110.0,1557.8297885591428,5jw7
1233,5JW9_A,5JW9_B,161,395,157,10539.0,24.0,138.45805665864955,5jw9
1234,5JWO_A,5JWO_B,23844,1930,1869,29824.0,6.0,183.25385296317097,5jwo
1235,5K04_B,5K04_A,19567,3453,3223,65134.0,4.0,324.5729799519156,5k04
1236,5K23_A,5K23_C,9837,19815,8744,600326.0,5.0,944.8705608167976,5k23
1237,5KBX_B,5KBX_A,16157,8933,7802,310270.0,5.0,920.2007795922698,5kbx
1238,5KP7_B,5KP7_A,20553,21771,18298,817235.0,4.0,1389.442289987923,5kp7
1239,5KWY_C,5KWY_B,1196,1270,1036,32933.0,2.0,643.945494517105,5kwy
1240,5KXH_B,5KXH_A,1548,1197,524,426123.0,120.0,7910.899809067023,5kxh
1241,5L6N_H,5L6N_I,4458,2,1,20.0,20.0,0.0,5l6n
1242,5L6W_C,5L6W_L,1641,10268,1555,580943.0,42.0,2373.2173326850752,5l6w
1243,5L8H_B,5L8H_A,2745,2186,1655,4072561.0,304.0,20243.37420947941,5l8h
1244,5LB7_B,5LB7_A,486,588,454,3757.0,2.0,34.04346094069101,5lb7
1245,5LDA_B,5LDA_A,15702,7881,6393,226586.0,3.0,1127.461025927599,5lda
1246,5LG4_A,5LG4_B,1677,1020,1002,17577.0,3.0,70.86989245235624,5lg4
1247,5LGD_A,5LGD_B,587,24,0,0.0,,,5lgd
1248,5LPU_B,5LPU_D,1299,2514,889,1009990.0,112.0,3208.183451270903,5lpu
1249,5LSB_A,5LSB_B,7226,1421,1413,187953.0,20.0,780.6373924973157,5lsb
1250,5LSI_D,5LSI_E,111,129,97,338.0,2.0,5.05865269146062,5lsi
1251,5LXR_A,5LXR_B,7633,1404,1398,176877.0,22.0,722.153663249684,5lxr
1252,5LZ3_B,5LZ3_A,0,821,0,0.0,,,5lz3
1253,5M5E_D,5M5E_C,115,617,86,12778.0,56.0,281.14241467321426,5m5e
1254,5M72_A,5M72_B,11377,1029,1004,9145.0,3.0,114.86648739570715,5m72
1255,5MJ3_A,5MJ3_B,597,76,73,6723.0,72.0,79.85451915631714,5mj3
1256,5MU7_B,5MU7_A,1965,3437,1535,239041.0,50.0,983.0535882709477,5mu7
1257,5NT7_D,5NT7_C,18614,281,278,34955.0,25.0,1296.4494649693029,5nt7
1258,5NVL_C,5NVL_D,1674,312,307,9745.0,5.0,127.1261738390265,5nvl
1259,5SZH_B,5SZH_A,2822,403,403,412840.0,174.0,3256.325186008821,5szh
1260,5T46_C,5T46_D,1674,386,368,22077.0,6.0,387.7057202015729,5t46
1261,5T48_A,5T48_B,1674,271,267,18106.0,8.0,446.4783155762335,5t48
1262,5TAR_A,5TAR_B,2771,530,509,139418.0,88.0,571.4057691282784,5tar
1263,5TCS_A,5TCS_C,1313,591,570,730.0,1.0,1.053888138891015,5tcs
1264,5TDY_C,5TDY_D,513,8905,498,955.0,1.0,4.076483763672545,5tdy
1265,5UA4_A,5UA4_B,500,123,122,2576.0,10.0,33.05960754711163,5ua4
1266,5UNI_B,5UNI_A,9867,9793,9572,117610.0,1.0,389.447304672381,5uni
1267,5UQ2_A,5UQ2_B,10096,196,196,36833.0,60.5,481.6080624073048,5uq2
1268,5VJI_D,5VJI_F,170,169,133,1178.0,4.0,19.962424422630033,5vji
1269,5VXZ_D,5VXZ_B,1823,1778,459,16798131.0,3596.0,318076.5002972588,5vxz
1270,5WGB_A,5WGB_B,22109,1492,1375,22277.0,6.0,115.45040713213275,5wgb
1271,5WUR_A,5WUR_C,14992,10656,9619,3459983.0,6.0,27009.122492417617,5wur
1272,5WXM_B,5WXM_V,27386,1168,1130,7371.0,3.0,70.55727543358333,5wxm
1273,5WY5_B,5WY5_A,1175,1375,1109,7898.0,2.0,39.31928179529781,5wy5
1274,5WYL_D,5WYL_C,360,1300,347,473.0,1.0,1.9252963682310509,5wyl
1275,5X1E_A,5X1E_C,122,99,93,249.0,1.0,10.152769938607497,5x1e
1276,5X3T_C,5X3T_D,7404,7518,4319,632990.0,4.0,7501.8683375819555,5x3t
1277,5X5W_C,5X5W_D,71,1770,0,0.0,,,5x5w
1278,5XBF_A,5XBF_B,931,1533,455,5907917.0,1023.0,93595.2070163794,5xbf
1279,5XSJ_L,5XSJ_X,616,11587,604,12997.0,8.0,106.04763392788841,5xsj
1280,5N9J_S,5N9J_W,1325,934,864,1758.0,1.0,4.831052902324887,5n9j
1281,5N9J_A,5N9J_G,1235,782,721,1497.0,1.0,16.13718943050683,5n9j
1282,5N9J_S,5N9J_Z,1325,1011,925,1677.0,1.0,3.8667878036153542,5n9j
1283,5N9J_W,5N9J_U,934,846,719,1216.0,1.0,5.731528933870332,5n9j
1284,5N9J_R,5N9J_A,1278,1235,1078,3267.0,1.0,14.794824027088096,5n9j
1285,5N9J_A,5N9J_D,1235,1146,1073,2148.0,1.0,4.9120879364833065,5n9j
1286,5N9J_S,5N9J_U,1325,846,801,1355.0,1.0,5.585208076729628,5n9j
1287,5N9J_E,5N9J_A,1294,1235,1117,2608.0,1.0,13.562243369085,5n9j
1288,5N9J_E,5N9J_G,1294,782,747,1076.0,1.0,3.313212175048864,5n9j
1289,5N9J_R,5N9J_G,1278,782,700,1011.0,1.0,3.3723300852795584,5n9j
1290,5N9J_S,5N9J_G,1325,782,743,1058.0,1.0,2.984358859394161,5n9j
1291,5N9J_C,5N9J_B,576,1154,518,659.0,1.0,1.2919558749649875,5n9j
1292,5N9J_E,5N9J_C,1294,576,535,684.0,1.0,1.4860741756674332,5n9j
1293,5N9J_B,5N9J_G,1154,782,692,1023.0,1.0,4.2712702784034215,5n9j
1294,5N9J_A,5N9J_W,1235,934,850,2065.0,1.0,15.179563068418567,5n9j
1295,5N9J_Z,5N9J_U,1011,846,702,1148.0,1.0,6.738992700207711,5n9j
1296,5N9J_B,5N9J_D,1154,1146,1001,1750.0,1.0,3.504893031947487,5n9j
1297,5N9J_A,5N9J_B,1235,1154,1057,2751.0,1.0,18.548234508695842,5n9j
1298,5N9J_E,5N9J_B,1294,1154,1060,1996.0,1.0,5.547861592084558,5n9j
1299,5N9J_C,5N9J_A,576,1235,533,720.0,1.0,2.0109419819887995,5n9j
1300,5N9J_S,5N9J_A,1325,1235,1126,2686.0,1.0,12.231075974011087,5n9j
1301,5N9J_G,5N9J_D,782,1146,710,919.0,1.0,1.215786689493814,5n9j
1302,4HEA_E,4HEA_D,19959,17675,13904,1851520.0,4.0,8694.91150653942,4hea
1303,4HEA_5,4HEA_9,19500,20916,17684,459247.0,1.0,1045.0278521977793,4hea
1304,4HEA_E,4HEA_O,19959,20916,18155,767447.0,1.0,1815.112956426016,4hea
1305,4HEA_A,4HEA_6,31474,19293,16415,291664.0,1.0,710.4368804080783,4hea
1306,4HEA_7,4HEA_9,49,20916,48,60.0,1.0,0.5204164998665332,4hea
1307,4HEA_4,4HEA_6,19959,19293,18646,619931.0,1.0,1207.7089918948884,4hea
1308,4HEA_H,4HEA_4,37499,19959,17399,489664.0,1.0,1036.8340666841752,4hea
1309,4HEA_3,4HEA_9,17675,20916,14845,990389.0,4.0,2412.759118441305,4hea
1310,4HEA_D,4HEA_X,17675,38,38,120.0,3.0,1.2675362714518206,4hea
1311,4HEA_5,4HEA_3,19500,17675,13227,607183.0,3.0,1567.7043114478238,4hea
1312,4HEA_Q,4HEA_G,37499,19293,16934,391306.0,1.0,848.2079485360025,4hea
1313,4HEA_F,4HEA_X,19500,38,36,46.0,1.0,0.558326423395605,4hea
1314,4HEA_6,4HEA_W,19293,38,36,48.0,1.0,0.6666666666666666,4hea
1315,4HEA_6,4HEA_9,19293,20916,18099,589151.0,1.0,1292.7350301384254,4hea
1316,4HEA_D,4HEA_B,17675,15414,14073,786017.0,4.0,1831.1413394783785,4hea
1317,4HEA_Q,4HEA_R,37499,17743,16893,294701.0,1.0,757.4037218961242,4hea
1318,4HEA_5,4HEA_4,19500,19959,18074,528957.0,1.0,1113.1811531147332,4hea
1319,4HEA_D,4HEA_I,17675,49,48,162.0,3.0,1.3326821326432896,4hea
1320,4HEA_Q,4HEA_P,37499,31474,26922,559990.0,1.0,1608.891770303988,4hea
1321,4HEA_5,4HEA_6,19500,19293,17789,412684.0,1.0,878.948816720708,4hea
1322,4HEA_Q,4HEA_O,37499,20916,17024,451190.0,1.0,1067.333039380972,4hea
1323,2PMZ_Q,2PMZ_W,40077,4077,3755,63354.0,1.0,482.65765792112205,2pmz
1324,2PMZ_R,2PMZ_S,39037,22138,18247,206951.0,1.0,338.20914972439425,2pmz
1325,2PMZ_E,2PMZ_K,20088,4077,3094,51978.0,2.0,488.81068274746826,2pmz
1326,2PMZ_B,2PMZ_N,39037,2250,2065,40834.0,3.0,589.2747349408157,2pmz
1327,2PMZ_K,2PMZ_C,4077,24060,3745,62074.0,1.0,473.9608308531936,2pmz
1328,2PMZ_H,2PMZ_K,2522,4077,2187,28770.0,1.0,498.3349085186786,2pmz
1329,2PMZ_V,2PMZ_G,2522,24060,2391,54732.0,3.0,631.3213425849523,2pmz
1330,2PMZ_A,2PMZ_L,40077,2514,2321,56709.0,6.0,636.6866481299284,2pmz
1331,2PMZ_B,2PMZ_P,39037,2625,2401,32272.0,2.0,356.5462608336844,2pmz
1332,2PMZ_R,2PMZ_G,39037,24060,19087,280704.0,1.0,385.5917298173414,2pmz
1333,2PMZ_A,2PMZ_H,40077,2522,2398,58341.0,3.0,646.3194272842461,2pmz
1334,2PMZ_B,2PMZ_A,39037,40077,23247,328259.0,1.0,376.22352826912004,2pmz
1335,2PMZ_T,2PMZ_G,20088,24060,18384,390047.0,3.0,521.5260258830921,2pmz
1336,3H0G_M,3H0G_Q,40238,2575,2468,89381.0,3.0,1170.352872075186,3h0g
1337,3H0G_B,3H0G_C,37403,21722,15521,184876.0,1.0,360.9085618467678,3h0g
1338,3H0G_M,3H0G_R,40238,4075,3786,83919.0,2.0,842.3607870145976,3h0g
1339,3H0G_S,3H0G_M,16010,40238,15027,248841.0,2.0,537.9008321332134,3h0g
1340,3H0G_B,3H0G_J,37403,2250,2065,41004.0,3.0,589.3295626798297,3h0g
1341,3H0G_A,3H0G_H,40117,1447,1402,16607.0,3.0,143.7982255841724,3h0g
1342,3H0G_B,3H0G_L,37403,1991,1813,28128.0,3.0,409.1313149934269,3h0g
1343,3H0G_N,3H0G_U,37403,2898,2487,81488.0,9.0,555.5429314342504,3h0g
1344,3H0G_A,3H0G_I,40117,2898,2584,120037.0,9.0,1055.180177437713,3h0g
1345,3H0G_A,3H0G_D,40117,2186,2047,20356.0,3.0,79.40738507650445,3h0g
1346,4QIW_J,4QIW_Q,39073,20405,16406,427464.0,3.0,584.798565985442,4qiw
1347,4QIW_B,4QIW_A,39073,40203,23309,329118.0,1.0,372.2431752104742,4qiw
1348,4QIW_B,4QIW_C,39073,27810,19678,289721.0,1.0,380.4904217976303,4qiw
1349,3M9S_3,3M9S_F,17675,19257,13713,674299.0,4.0,1603.3051745581713,3m9s
1350,4XGC_A,4XGC_B,22098,1368,1361,16667.0,6.0,116.34790534771628,4xgc
1351,4XGC_A,4XGC_D,22098,15610,15010,753105.0,4.0,2912.436835454629,4xgc
1352,4XGC_B,4XGC_C,1368,1210,1146,2743.0,1.0,18.568525797060328,4xgc
1353,4XGC_B,4XGC_E,1368,20584,1358,17179.0,5.0,139.11567128210004,4xgc
1354,4XGC_D,4XGC_E,15610,20584,14085,895946.0,4.0,4194.072881473196,4xgc
1355,4XGC_A,4XGC_E,22098,20584,19571,1872041.0,4.0,7291.779557761281,4xgc
1356,4XGC_C,4XGC_E,1210,20584,1197,20887.0,5.0,186.19582174925785,4xgc
1357,4XGC_F,4XGC_C,70,1210,68,102.0,1.0,1.118033988749895,4xgc
1358,5I2D_H,5I2D_A,16211,27759,15272,332926.0,3.0,837.1853531860543,5i2d
1359,5I2D_G,5I2D_F,16211,20505,15493,718464.0,6.0,1623.8942886258521,5i2d
1360,5I2D_C,5I2D_A,41490,27759,24709,330710.0,1.0,447.5782995239594,5i2d
1361,5I2D_D,5I2D_B,35876,27730,25140,334274.0,1.0,458.5845531180386,5i2d
1362,5VI5_D,5VI5_J,35923,2574,2493,6686.0,2.0,10.260833241079807,5vi5
1363,4XLR_C,4XLR_M,41462,13152,12419,241518.0,1.0,666.6906015525599,4xlr
1364,5UI8_M,5UI8_I,12004,41275,11308,253427.0,1.0,681.8082109422568,5ui8
1365,5UI8_M,5UI8_G,12004,27726,11555,201772.0,1.0,520.1434560596059,5ui8
1366,5UI8_M,5UI8_J,12004,37459,11205,239751.0,1.0,689.879474944368,5ui8
1367,3AOH_H,3AOH_Z,41496,19294,17954,341515.0,2.0,475.1059365209418,3aoh
1368,3AOH_I,3AOH_Y,37145,19294,17845,288186.0,2.0,441.2662678888762,3aoh
1369,4D18_F,4D18_B,1679,7319,1579,236868.0,60.0,1775.541455525056,4d18
1370,4D18_F,4D18_A,1679,2213,1542,137634.0,40.0,1059.8202256527566,4d18
1371,4D18_J,4D18_I,7319,2213,2155,221075.0,50.0,703.5446726874648,4d18
1372,4D18_M,4D18_J,6942,7319,3097,385487.0,12.0,1620.7958504339276,4d18
1373,4D18_M,4D18_N,6942,1679,1670,244469.0,42.0,2731.560895571956,4d18
1374,4D18_E,4D18_H,6942,1326,1312,37477.0,14.0,210.94216366685555,4d18
1375,4H63_V,4H63_R,1014,1014,844,1319.0,1.0,2.4749148582578417,4h63
1376,4XSX_F,4XSX_D,23622,37368,18637,505691.0,2.0,803.4793658953988,4xsx
1377,4XSX_F,4XSX_C,23622,40744,19078,557525.0,2.0,796.6893339127306,4xsx
1378,5FU7_E,5FU7_G,1372,1487,1329,21675.0,2.0,184.88599764864057,5fu7
1379,5FU7_A,5FU7_B,1372,1486,1327,21788.0,2.0,187.6287943314698,5fu7
1380,5FU7_A,5FU7_D,1372,28,24,292.0,1.5,26.93768529196392,5fu7
1381,5FU7_C,5FU7_D,1487,28,24,340.0,4.0,24.685803387552305,5fu7
1382,5FU7_C,5FU7_B,1487,1486,1479,41187.0,4.0,332.23195133321263,5fu7
1383,5LSJ_C,5LSJ_Q,1021,56,53,139.0,2.0,2.5120570770340724,5lsj
1384,5LSJ_B,5LSJ_D,942,120,105,353.0,2.0,5.952388571423695,5lsj
1385,5LSJ_E,5LSJ_G,942,137,117,427.0,2.0,6.000450466446465,5lsj
1386,5LSJ_C,5LSJ_G,1021,137,126,330.0,1.0,3.2970817853550023,5lsj
1387,5LSJ_A,5LSJ_D,1021,120,109,281.0,2.0,3.483364339102269,5lsj
1388,5LSK_N,5LSK_P,145,67,64,277.0,2.0,5.196316867202673,5lsk
1389,3GLI_A,3GLI_B,22868,22878,22100,1385547.0,4.0,2332.1103436588714,3gli
1390,3GLI_F,3GLI_J,22706,23389,22199,1327919.0,4.0,2123.230075953401,3gli
1391,4P5O_C,4P5O_F,1666,1366,1334,58622.0,8.0,199.84231770402562,4p5o
1392,4P5O_G,4P5O_D,2186,1971,1666,4067195.0,338.0,11463.819415252328,4p5o
1393,4P5O_K,4P5O_B,2721,1971,1703,5968157.0,256.0,21969.774048270858,4p5o
1394,4P5O_G,4P5O_C,2186,1666,1553,548068.0,92.0,1777.2488452524794,4p5o
1395,4P6V_F,4P6V_A,17697,15523,12811,578076.0,4.0,1053.0058595496234,4p6v
1396,4P6V_F,4P6V_C,17697,7323,6543,268562.0,4.0,720.0002119882249,4p6v
1397,4P6V_B,4P6V_A,7282,15523,6634,238573.0,3.0,859.8234151973143,4p6v
1398,4P6V_D,4P6V_C,6198,7323,6018,222803.0,4.0,946.1669407004813,4p6v
1399,4WJ3_P,4WJ3_A,22888,19030,18272,1499912.0,4.0,3317.498184253076,4wj3
1400,4WJ3_H,4WJ3_I,17276,16061,15192,188619.0,1.0,455.550608347464,4wj3
1401,4WJ3_M,4WJ3_K,22888,17276,16290,583875.0,2.0,1276.9199576382152,4wj3
1402,1P9M_A,1P9M_C,1977,1893,1596,10917597.0,4.0,70755.15057502325,1p9m
1403,1P9M_C,1P9M_B,1893,211,175,102845.0,183.0,1101.0280954357047,1p9m
1404,1Q90_R,1Q90_A,1826,4914,518,1231.0,1.0,4.817838607674579,1q90
1405,1Q90_D,1Q90_C,32612,15885,7460,159745.0,3.0,552.176214155316,1q90
1406,2F8X_K,2F8X_C,7095,908,537,86451.0,26.0,646.1382172401859,2f8x
1407,2F8X_K,2F8X_M,7095,183,182,23910.0,63.0,308.4576893475321,2f8x
1408,2F8X_C,2F8X_M,908,183,165,1433.0,2.0,36.31108121381731,2f8x
1409,3MK7_G,3MK7_I,31564,12032,11134,1437015.0,8.0,5190.856099311945,3mk7
1410,3MK7_D,3MK7_E,31564,10964,9512,981507.0,6.0,3783.336085437384,3mk7
1411,3MK7_E,3MK7_F,10964,12032,8788,3459578.0,12.0,23563.120275139747,3mk7
1412,3O4O_C,3O4O_B,1058,939,937,21843866.0,16.0,235545.70434548962,3o4o
1413,3O4O_C,3O4O_A,1058,269,157,359432.0,729.0,3611.1668957863317,3o4o
1414,3O4O_A,3O4O_B,269,939,151,360728.0,750.0,3647.8238547780666,3o4o
1415,3U60_C,3U60_G,22476,408,405,9583.0,1.0,195.70676386924683,3u60
1416,3U60_F,3U60_A,408,402,385,774.0,1.0,7.381260660558794,3u60
1417,3U60_E,3U60_A,22510,402,399,11215.0,1.0,209.0402005078398,3u60
1418,4B8C_D,4B8C_H,4492,1385,1269,230916.0,7.0,1439.0016805313494,4b8c
1419,4B8C_D,4B8C_A,4492,1858,1391,567241.0,12.0,2444.138128918045,4b8c
1420,4B8C_H,4B8C_C,1385,1858,1347,24544.0,2.0,235.4775685292363,4b8c
1421,4FAO_b,4FAO_d,1793,320,314,82393.0,31.0,675.8868984429233,4fao
1422,4FAO_W,4FAO_d,407,320,294,13504.0,8.0,112.85353579913485,4fao
1423,4FAO_M,4FAO_Q,1793,407,398,49346.0,22.0,286.15343562057166,4fao
1424,4OO1_J,4OO1_H,17316,5908,2113,65148.0,6.0,254.13297136636984,4oo1
1425,4OO1_J,4OO1_C,17316,20400,15371,706185.0,4.0,1314.1816010834154,4oo1
1426,5FFO_D,5FFO_B,2290,2214,442,128066.0,30.0,977.3075565935491,5ffo
1427,5FFO_G,5FFO_A,2285,4627,437,515507.0,108.0,3413.3087336611047,5ffo
1428,5HZK_D,5HZK_A,10943,2762,1804,2744022.0,104.0,8505.238816626555,5hzk
1429,5HZK_D,5HZK_C,10943,2762,1804,2744022.0,104.0,8505.238816626555,5hzk
1430,5O7X_I,5O7X_G,445,571,387,453.0,1.0,0.7654425448888177,5o7x
1431,5O7X_F,5O7X_E,445,1022,400,482.0,1.0,0.8142327677022094,5o7x
1432,5O7X_G,5O7X_H,571,1022,522,714.0,1.0,1.8462861709880352,5o7x
1433,1UF2_K,1UF2_A,0,6,0,0.0,,,1uf2
1434,1UF2_H,1UF2_B,8,6,4,64.0,15.5,15.016657417681207,1uf2
1435,2NN6_F,2NN6_I,21467,9321,7860,656285.0,6.0,3465.5076359642135,2nn6
1436,2NN6_I,2NN6_G,9321,2315,2305,218610.0,6.0,3941.129912703677,2nn6
1437,3DIN_A,3DIN_E,22377,18604,17902,389683.0,2.0,952.1719104781816,3din
1438,3DIN_A,3DIN_C,22377,23158,21009,632321.0,2.0,1373.946617750618,3din
1439,3HD7_F,3HD7_G,1739,1278,1255,69783.0,8.0,191.3111567818951,3hd7
1440,3HD7_F,3HD7_E,1739,1656,1541,167451.0,28.0,316.67854012945475,3hd7
1441,3IKO_H,3IKO_I,1331,1254,1164,4431.0,1.0,38.51212050623235,3iko
1442,3V11_A,3V11_B,28965,21600,20291,867187.0,4.0,1643.5928041642444,3v11
1443,3V11_A,3V11_C,28965,0,0,0.0,,,3v11
1444,3WO4_B,3WO4_C,1027,1193,946,21084487.0,12.0,198541.45876835968,3wo4
1445,3WO4_A,3WO4_C,181,1193,151,116725.0,360.0,1207.898656919314,3wo4
1446,4DAY_C,4DAY_A,61,420,49,108.0,1.0,2.3033213980519234,4day
1447,4DGW_B,4DGW_A,1376,1429,1321,5373.0,2.0,34.93750236855046,4dgw
1448,4DGW_B,4DGW_C,1376,1435,1303,3066.0,1.0,11.956483052006405,4dgw
1449,4GD3_T,4GD3_A,18838,9358,8137,347472.0,4.0,1198.1642620498176,4gd3
1450,4JJN_L,4JJN_F,447,3351,403,3976.0,4.0,27.37202409209517,4jjn
1451,4JJN_E,4JJN_L,25186,447,403,4002.0,3.0,27.887226572965933,4jjn
1452,4S20_L,4S20_C,17152,41435,14693,423368.0,3.0,550.9073510323608,4s20
1453,4Z42_C,4Z42_B,18164,7654,7605,133657.0,3.0,273.4715955218533,4z42
1454,4Z42_F,4Z42_A,18164,7574,7526,124479.0,3.0,290.13907648234346,4z42
1455,5B2G_A,5B2G_F,5719,3,1,28.0,28.0,0.0,5b2g
1456,5B2G_C,5B2G_D,5715,3,1,28.0,28.0,0.0,5b2g
1457,5BS7_E,5BS7_C,651,3332,635,9279.0,4.0,76.10035540815947,5bs7
1458,5BS7_A,5BS7_E,25100,651,641,12477.0,6.0,93.92983290989682,5bs7
1459,5CL1_D,5CL1_A,504,12055,145,4642.0,21.0,53.06274570886895,5cl1
1460,5DLQ_F,5DLQ_B,19240,1630,1392,39009.0,6.0,237.9506345163187,5dlq
1461,5DLQ_C,5DLQ_B,2885,1630,1505,700731.0,72.0,2172.2514432313337,5dlq
1462,5JHF_F,5JHF_E,745,48,45,55.0,1.0,0.7568616162633957,5jhf
1463,5LOP_A,5LOP_C,20128,500,476,1418.0,2.0,10.283358294188336,5lop
1464,5O32_J,5O32_F,3782,9777,2060,4435307.0,4.0,72770.29313559465,5o32
1465,5UFU_A,5UFU_B,9940,4857,2342,531700.0,14.0,1682.4243652308658,5ufu
1466,5VOB_B,5VOB_D,58,13,12,5693.0,2.0,1553.9034428568013,5vob
1467,5VOB_B,5VOB_A,58,157,48,7867.0,1.0,1004.6384556890632,5vob
1468,1FFT_F,1FFT_G,36964,37655,23195,621758.0,1.0,1555.5625367514872,1fft
1469,1GH6_B,1GH6_A,641,22633,608,47579.0,21.0,240.20156518316662,1gh6
1470,1GXD_A,1GXD_C,3427,1179,515,131117.0,18.0,668.9956419267297,1gxd
1471,1HBX_G,1HBX_B,656,2564,421,127452.0,30.0,947.8461842075357,1hbx
1472,1IXR_B,1IXR_C,19846,22373,19343,734693.0,3.0,1079.915090432095,1ixr
1473,1LDK_A,1LDK_D,1552,1666,1469,104865.0,9.0,355.41265283234674,1ldk
1474,1MIU_A,1MIU_B,725,1098,516,1987.0,1.0,14.258515046703112,1miu
1475,1OGY_O,1OGY_P,13584,2101,2071,55320.0,6.0,368.8796739594016,1ogy
1476,1RH5_A,1RH5_C,23148,122,116,594.0,1.0,19.155963855899124,1rh5
1477,1RLB_E,1RLB_B,5825,7381,3403,32989.0,2.0,86.37054055986044,1rlb
1478,1ZT2_A,1ZT2_B,2669,746,697,47360.0,1.0,1724.0542630865368,1zt2
1479,2AUH_B,2AUH_A,227,7080,223,55534.0,78.0,476.69816709571813,2auh
1480,2B3T_B,2B3T_A,21945,20794,19478,987784.0,6.0,1615.6549005739346,2b3t
1481,2BQ1_I,2BQ1_E,16038,22040,15543,281350.0,1.0,500.0475313057048,2bq1
1482,2BTV_H,2BTV_B,112,109,99,15867.0,2.0,1165.2986249094238,2btv
1483,2F6A_G,2F6A_C,88,1534,0,0.0,,,2f6a
1484,2FTK_E,2FTK_A,14893,3418,2475,169486.0,7.0,1838.934152613364,2ftk
1485,2H1L_Q,2H1L_E,521,16416,385,75453.0,22.0,1804.2745989014115,2h1l
1486,2P5T_E,2P5T_F,265,20787,263,13002.0,3.0,447.1533566808868,2p5t
1487,2PF4_H,2PF4_D,158,4287,1,444.0,444.0,0.0,2pf4
1488,2PFF_D,2PFF_E,19685,11576,11162,410723.0,3.0,1144.7626988634188,2pff
1489,2PJW_H,2PJW_V,669,652,629,2005.0,2.0,8.718514852437753,2pjw
1490,2Q2E_B,2Q2E_A,15702,2949,1599,84802.0,2.0,1050.3071146524485,2q2e
1491,2Q7N_A,2Q7N_B,1063,132,129,36114.0,158.0,366.9654496645715,2q7n
1492,2RDD_A,2RDD_B,12702,15543,11365,368669.0,4.0,1263.354144980161,2rdd
1493,2RF4_A,2RF4_B,1362,97,96,302.0,3.0,2.809875318507132,2rf4
1494,2V53_A,2V53_D,1672,0,0,0.0,,,2v53
1495,2V5P_B,2V5P_C,1084,748,325,38476.0,36.0,235.1318003606241,2v5p
1496,2VCP_B,2VCP_E,11203,297,297,28853.0,21.0,542.4218588899429,2vcp
1497,2Y3A_B,2Y3A_A,822,2232,656,1153414.0,266.0,10691.068432083992,2y3a
1498,2Y9Y_A,2Y9Y_B,1422,457,434,651.0,1.0,1.2668222881199318,2y9y
1499,2YJN_B,2YJN_A,7843,8182,4575,807227.0,9.0,2101.753424880827,2yjn
1500,2ZP8_B,2ZP8_G,906,21069,882,2434.0,1.0,16.163178776703774,2zp8
1501,2ZUP_A,2ZUP_B,17643,8990,8555,278220.0,4.0,827.9101542306956,2zup
1502,3A0R_B,3A0R_A,15747,14301,11329,3001109.0,6.0,15463.647379242593,3a0r
1503,3AB0_D,3AB0_E,562,543,0,0.0,,,3ab0
1504,3ALZ_A,3ALZ_B,108,157,0,0.0,,,3alz
1505,3CL3_A,3CL3_D,238,155,145,7179.0,15.0,120.98441719217136,3cl3
1506,3CUE_L,3CUE_G,2811,1508,1493,312668.0,64.0,693.0040300094788,3cue
1507,3ENO_B,3ENO_F,23209,1123,1012,24981.0,2.0,573.0668331896617,3eno
1508,3EUJ_B,3EUJ_A,1226,18694,1220,26824.0,3.0,338.68749776080995,3euj
1509,3GYX_E,3GYX_F,19783,14834,12988,945856.0,4.0,2272.557519016211,3gyx
1510,3HGK_B,3HGK_E,10037,46,9,27.0,2.0,2.494438257849294,3hgk
1511,3HHZ_A,3HHZ_K,31,286,28,11008.0,1.0,1221.7358761288824,3hhz
1512,3HJY_A,3HJY_B,20877,1936,1821,58956.0,2.0,1153.1297299622,3hjy
1513,3ICQ_B,3ICQ_T,2883,1716,1552,1127070.0,180.0,3897.654118584709,3icq
1514,3IJ2_X,3IJ2_B,518,4269,190,49343.0,101.0,428.05626720647,3ij2
1515,3IKM_D,3IKM_F,21907,23036,19430,731671.0,2.0,1371.204953910865,3ikm
1516,3INB_D,3INB_A,1079,108,0,0.0,,,3inb
1517,3IOZ_A,3IOZ_B,98,81,0,0.0,,,3ioz
1518,3KQ4_B,3KQ4_A,684,1490,259,247740.0,248.0,5457.599397512892,3kq4
1519,3KWV_D,3KWV_F,152,185,21,1232.0,4.0,139.77578417333186,3kwv
1520,3KZ4_H,3KZ4_B,482,321,314,2092647.0,1.0,82697.50082231025,3kz4
1521,3L3O_B,3L3O_M,4135,38,0,0.0,,,3l3o
1522,3L4B_D,3L4B_B,17746,18212,16828,1157076.0,9.0,1883.0947579101125,3l4b
1523,3N6R_A,3N6R_B,19926,19332,17165,1312363.0,6.0,2656.3851020307584,3n6r
1524,3NMZ_C,3NMZ_A,1570,1693,1365,6228238.0,171.0,33066.900912291516,3nmz
1525,3OC3_A,3OC3_C,1274,2836,1198,10967.0,3.0,63.80862999414765,3oc3
1526,3OTP_I,3OTP_C,443,20702,220,5104.0,8.0,36.74093580240389,3otp
1527,3PHF_4,3PHF_3,38,156,36,954.0,1.0,107.28453859816996,3phf
1528,3PXG_F,3PXG_f,21112,2768,2718,58396.0,3.0,335.53417751866033,3pxg
