name,JHparams,lenA,lenB,msa,msaA,msaB,cdhit,dockQ,fnat,iRMS,LRMS,fnonnat,mm,tmA,tmB,long,med,longPPV,medPPV,longA,medA,longPPVA,medPPVA,longB,medB,longPPVB,medPPVB,short,shortPPV,shortA,shortPPVA,shortB,shortPPVB,shortpdb,medpdb,longpdb,avprob,longMODEL,medMODEL,longPPVMODEL,medPPVMODEL,longAMODEL,medAMODEL,longPPVAMODEL,medPPVAMODEL,longBMODEL,medBMODEL,longPPVBMODEL,medPPVBMODEL,shortMODEL,shortPPVMODEL,shortAMODEL,shortPPVAMODEL,shortBMODEL,shortPPVBMODEL,shortpdbMODEL,medpdbMODEL,longpdbMODEL,avprobMODEL,evalue,seqid,hhprob,hhevalue,hhscore,PconsDock,MMdock,shortMCC,medMCC,longMCC,shortF1,medF1,longF1,shortMCCMODEL,medMCCMODEL,longMCCMODEL,shortF1MODEL,medF1MODEL,longF1MODEL,rank,pcd,mmd
1g6v_u1_A-1g6v_u2_A,AF2-smallbsd,258,127,382,8807,236528,283,0.008,0.000,17.390,64.321,1.000,0.66601,0.99001,0.97919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,27.500,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.812,0.78979,1
1g6v_u1_A-1g6v_u2_A,AF2-smallbsd,258,127,382,8807,236528,283,0.008,0.000,16.893,63.815,1.000,0.66599,0.98995,0.97917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,27.500,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.8504,0.788282,1
1g73_u1_A-1g73_u2_A,AF2-smallbsd,174,97,209,290,5341,97,0.061,0.032,10.919,21.870,0.833,0.60114,0.87087,0.93820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.8414,0.768198,1
1g73_u1_A-1g73_u2_A,AF2-smallbsd,174,97,209,290,5341,97,0.065,0.032,10.705,20.657,0.800,0.61137,0.87148,0.93863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.8434,0.767008,1
1g73_u1_A-1g73_u2_A,AF2-smallbsd,174,97,209,290,5341,97,0.056,0.000,10.932,20.224,1.000,0.61362,0.86953,0.93836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.6342,0.757838,1
1g73_u1_A-1g73_u2_A,AF2-smallbsd,174,97,209,290,5341,97,0.053,0.000,11.115,20.952,1.000,0.60748,0.86947,0.93804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.7642,0.762262,1
1g73_u1_A-1g73_u2_A,AF2-smallbsd,174,97,209,290,5341,97,0.044,0.000,11.300,23.551,1.000,0.59696,0.86926,0.93511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.6934,0.707542,1
1gcq_u1_A-1gcq_u2_A,AF2-smallbsd,66,57,1365,77497,77704,765,0.030,0.000,9.840,31.401,1.000,0.51816,0.94476,0.91457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32e-05,31.707,99.8,99.8,99.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.305,0.496136,1
1gcq_u1_A-1gcq_u2_A,AF2-smallbsd,66,57,1365,77497,77704,765,0.037,0.000,8.407,29.032,1.000,0.51933,0.94159,0.91385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32e-05,31.707,99.8,99.8,99.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.4254,0.552604,1
1gcq_u1_A-1gcq_u2_A,AF2-smallbsd,66,57,1365,77497,77704,765,0.146,0.160,8.212,14.919,0.840,0.60656,0.94571,0.91131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32e-05,31.707,99.8,99.8,99.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.2522,0.4548,1
1gcq_u1_A-1gcq_u2_A,AF2-smallbsd,66,57,1365,77497,77704,765,0.037,0.000,8.314,28.851,1.000,0.52047,0.94450,0.91265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32e-05,31.707,99.8,99.8,99.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.4448,0.556492,1
1gcq_u1_A-1gcq_u2_A,AF2-smallbsd,66,57,1365,77497,77704,765,0.432,0.240,2.679,4.023,0.786,0.91819,0.93071,0.91375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32e-05,31.707,99.8,99.8,99.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.2536,0.451736,1
1gpw_u1_A-1gpw_u2_A,AF2-smallbsd,252,204,7137,58466,67629,5348,0.563,0.613,1.605,6.798,0.521,0.92443,0.95188,0.98122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,100.000,1.2,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9836,0.799414,2
1gpw_u1_A-1gpw_u2_A,AF2-smallbsd,252,204,7137,58466,67629,5348,0.569,0.627,1.598,6.767,0.515,0.92533,0.95237,0.98124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,100.000,1.2,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9822,0.799186,2
1gpw_u1_A-1gpw_u2_A,AF2-smallbsd,252,204,7137,58466,67629,5348,0.557,0.613,1.663,6.797,0.553,0.92079,0.94559,0.98053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,100.000,1.2,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.9854,0.798046,2
1gpw_u1_A-1gpw_u2_A,AF2-smallbsd,252,204,7137,58466,67629,5348,0.566,0.613,1.588,6.737,0.521,0.92510,0.95226,0.98128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,100.000,1.2,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.9844,0.799406,2
1gpw_u1_A-1gpw_u2_A,AF2-smallbsd,252,204,7137,58466,67629,5348,0.566,0.627,1.608,6.834,0.525,0.92379,0.95226,0.98091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,100.000,1.2,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.9882,0.799416,2
1he1_u1_A-1he1_u2_A,AF2-smallbsd,177,132,8,314330,33,8,0.093,0.070,6.995,19.114,0.881,0.63239,0.98698,0.87229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.4252,0.619606,0
1he1_u1_A-1he1_u2_A,AF2-smallbsd,177,132,8,314330,33,8,0.098,0.042,6.848,16.664,0.921,0.64845,0.98767,0.86394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.5076,0.631214,0
1he1_u1_A-1he1_u2_A,AF2-smallbsd,177,132,8,314330,33,8,0.046,0.014,8.734,26.208,0.944,0.60649,0.98819,0.86518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.364,0.601658,0
1he1_u1_A-1he1_u2_A,AF2-smallbsd,177,132,8,314330,33,8,0.037,0.000,9.396,27.719,1.000,0.60348,0.98822,0.86105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.3626,0.599514,0
1he1_u1_A-1he1_u2_A,AF2-smallbsd,177,132,8,314330,33,8,0.098,0.042,6.848,16.682,0.932,0.65040,0.98764,0.86170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.5118,0.63142,0
1i2m_u1_A-1i2m_u2_A,AF2-smallbsd,402,198,716,48084,322459,478,0.278,0.339,2.093,19.822,0.255,0.89085,0.98484,0.77640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,37.500,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.6208,0.771988,0
1i2m_u1_A-1i2m_u2_A,AF2-smallbsd,402,198,716,48084,322459,478,0.432,0.312,2.107,6.274,0.255,0.92099,0.98506,0.87657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,37.500,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.851,0.781214,0
1i2m_u1_A-1i2m_u2_A,AF2-smallbsd,402,198,716,48084,322459,478,0.436,0.330,2.125,6.317,0.245,0.92033,0.98603,0.87658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,37.500,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.8608,0.781162,0
1i2m_u1_A-1i2m_u2_A,AF2-smallbsd,402,198,716,48084,322459,478,0.437,0.312,2.095,6.123,0.314,0.92381,0.98507,0.88919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,37.500,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.8532,0.779796,0
1i2m_u1_A-1i2m_u2_A,AF2-smallbsd,402,198,716,48084,322459,478,0.271,0.312,2.054,20.068,0.271,0.89311,0.98618,0.77651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,37.500,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.6002,0.77238,0
1i4e_u1_A-1i4e_u2_A,AF2-smallbsd,296,241,1,11,15596,1,0.004,0.000,30.513,80.927,1.000,0.27306,0.61052,0.63061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,29.412,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.2194,0.40557,1
1i4e_u1_A-1i4e_u2_A,AF2-smallbsd,296,241,1,11,15596,1,0.005,0.000,32.345,72.808,0.000,0.42897,0.60795,0.94767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,29.412,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.1992,0.407236,1
1i4e_u1_A-1i4e_u2_A,AF2-smallbsd,296,241,1,11,15596,1,0.008,0.000,27.992,59.027,1.000,0.16967,0.61259,0.94946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,29.412,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.361,0.534502,1
1i4e_u1_A-1i4e_u2_A,AF2-smallbsd,296,241,1,11,15596,1,0.006,0.000,29.107,66.755,1.000,0.42274,0.61111,0.92550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,29.412,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.328,0.55106,1
1i4e_u1_A-1i4e_u2_A,AF2-smallbsd,296,241,1,11,15596,1,0.006,0.000,28.586,66.425,1.000,0.16844,0.61157,0.94783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,29.412,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.3782,0.560996,1
1i8l_u1_A-1i8l_u2_A,AF2-smallbsd,201,130,38,295716,213566,36,0.241,0.220,2.903,13.199,0.732,0.75372,0.75739,0.82395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,40.909,98.9,98.9,98.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9886,0.799096,0
1i8l_u1_A-1i8l_u2_A,AF2-smallbsd,201,130,38,295716,213566,36,0.235,0.220,2.943,13.620,0.732,0.75633,0.75844,0.82290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,40.909,98.9,98.9,98.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9766,0.79748,0
1i8l_u1_A-1i8l_u2_A,AF2-smallbsd,201,130,38,295716,213566,36,0.239,0.220,2.908,13.357,0.732,0.75229,0.75605,0.82382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,40.909,98.9,98.9,98.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.9924,0.799128,0
1i8l_u1_A-1i8l_u2_A,AF2-smallbsd,201,130,38,295716,213566,36,0.238,0.220,2.908,13.469,0.732,0.75344,0.75767,0.82314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,40.909,98.9,98.9,98.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.9922,0.798986,0
1i8l_u1_A-1i8l_u2_A,AF2-smallbsd,201,130,38,295716,213566,36,0.241,0.220,2.909,13.249,0.732,0.75515,0.75966,0.82515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,40.909,98.9,98.9,98.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.9922,0.799014,0
1ib1_u1_A-1ib1_u2_A,AF2-smallbsd,230,167,1337,6446,223377,657,0.023,0.000,12.705,35.417,1.000,0.58548,0.97477,0.94268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,26.667,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.8852,0.786904,1
1ib1_u1_A-1ib1_u2_A,AF2-smallbsd,230,167,1337,6446,223377,657,0.024,0.007,13.283,35.992,0.941,0.58786,0.97599,0.94313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,26.667,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.6942,0.76169,1
1ib1_u1_A-1ib1_u2_A,AF2-smallbsd,230,167,1337,6446,223377,657,0.023,0.000,12.740,35.524,1.000,0.58615,0.97464,0.94297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,26.667,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.886,0.788804,1
1ib1_u1_A-1ib1_u2_A,AF2-smallbsd,230,167,1337,6446,223377,657,0.026,0.007,12.584,35.114,0.944,0.58817,0.97582,0.94351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,26.667,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.8774,0.787136,1
1ib1_u1_A-1ib1_u2_A,AF2-smallbsd,230,167,1337,6446,223377,657,0.022,0.000,12.631,36.180,1.000,0.58672,0.97567,0.94281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,26.667,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.8232,0.784166,1
1jiw_u1_A-1jiw_u2_A,AF2-smallbsd,471,107,24,76091,508,23,0.490,0.654,4.565,5.318,0.553,0.97020,0.97945,0.86359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20,46.667,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9582,0.798038,2
1jiw_u1_A-1jiw_u2_A,AF2-smallbsd,471,107,24,76091,508,23,0.497,0.673,4.543,5.310,0.545,0.97415,0.98579,0.85792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20,46.667,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.9014,0.79604,2
1jiw_u1_A-1jiw_u2_A,AF2-smallbsd,471,107,24,76091,508,23,0.497,0.673,4.570,5.307,0.551,0.97060,0.97996,0.86445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20,46.667,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.9586,0.79829,2
1jiw_u1_A-1jiw_u2_A,AF2-smallbsd,471,107,24,76091,508,23,0.503,0.692,4.554,5.313,0.550,0.97082,0.98032,0.86477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20,46.667,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.972,0.798372,2
1jiw_u1_A-1jiw_u2_A,AF2-smallbsd,471,107,24,76091,508,23,0.503,0.692,4.557,5.322,0.550,0.97034,0.97963,0.86405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20,46.667,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.9742,0.798308,2
1jk9_u1_A-1jk9_u2_A,AF2-smallbsd,218,154,913,49652,7530,818,0.677,0.710,2.039,1.515,0.075,0.92888,0.87376,0.99166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,39.286,99.9,99.9,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.9934,0.794912,0
1jk9_u1_A-1jk9_u2_A,AF2-smallbsd,218,154,913,49652,7530,818,0.674,0.710,2.076,1.531,0.058,0.92869,0.86892,0.99064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,39.286,99.9,99.9,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.987,0.792192,0
1jk9_u1_A-1jk9_u2_A,AF2-smallbsd,218,154,913,49652,7530,818,0.669,0.696,2.054,1.646,0.077,0.93054,0.86913,0.99157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,39.286,99.9,99.9,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.9886,0.794546,0
1jk9_u1_A-1jk9_u2_A,AF2-smallbsd,218,154,913,49652,7530,818,0.683,0.725,2.019,1.565,0.057,0.92988,0.87260,0.99137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,39.286,99.9,99.9,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.9898,0.796782,0
1jk9_u1_A-1jk9_u2_A,AF2-smallbsd,218,154,913,49652,7530,818,0.682,0.725,2.043,1.434,0.074,0.93235,0.87735,0.99191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,39.286,99.9,99.9,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.9964,0.796184,0
1jtd_u1_A-1jtd_u2_A,AF2-smallbsd,270,264,176,61253,79469,175,0.020,0.000,17.034,35.778,1.000,0.54386,0.99432,0.99763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,27.027,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.4902,0.69995,0
1jtd_u1_A-1jtd_u2_A,AF2-smallbsd,270,264,176,61253,79469,175,0.020,0.000,17.201,36.221,1.000,0.55678,0.99441,0.99754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,27.027,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.7436,0.755006,0
1jtd_u1_A-1jtd_u2_A,AF2-smallbsd,270,264,176,61253,79469,175,0.019,0.000,17.377,37.181,1.000,0.57501,0.99444,0.99781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,27.027,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,0.653,0.736474,0
1jtd_u1_A-1jtd_u2_A,AF2-smallbsd,270,264,176,61253,79469,175,0.019,0.000,16.935,36.799,1.000,0.56116,0.99417,0.99780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,27.027,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,0.517,0.733848,0
1jtd_u1_A-1jtd_u2_A,AF2-smallbsd,270,264,176,61253,79469,175,0.019,0.000,17.429,36.777,1.000,0.20288,0.99403,0.99762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,27.027,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,0.73,0.74795,0
1k5g_u1_A-1k5g_u2_A,AF2-smallbsd,344,206,264,431113,323284,221,0.028,0.000,10.210,32.995,1.000,0.71014,0.98679,0.74029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,29.412,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0.3666,0.621296,0
1k5g_u1_A-1k5g_u2_A,AF2-smallbsd,344,206,264,431113,323284,221,0.042,0.000,11.192,24.425,1.000,0.72185,0.98637,0.73935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,29.412,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02,0.4696,0.670006,0
